ID	DOCULECT	REGION	CONCEPT	DOMAIN	VALUE	COMMENT	DONOR
4321	Tsez_A	Tsezic	the school	Cognition	школа		rus
4322	Tsez_A	Tsezic	the scar	The body	рахъ		other
4323	Tsez_A	Tsezic	the joke	Speech and language	махсара		other
4324	Tsez_A	Tsezic	the tongs	Food and drink	ХÓЦI/У		other
4325	Tsez_A	Tsezic	the poison	The body	загьру		other
4326	Tsez_A	Tsezic	the egg	Food and drink	КIЕНÉЧI		other
4327	Tsez_A	Tsezic	the lizard	Animals	ШÉТР/О		other
4328	Hinuq_M	Tsezic	the watermelon	Agriculture and vegetation	хъарпуз		turk
4329	Hinuq_M	Tsezic	the arch	The house	арка		rus
4330	Hinuq_M	Tsezic	the butterfly	Animals	папат1у		other
4331	Hinuq_M	Tsezic	the grandmother	Kinship	эжин ийо		other
4332	Hinuq_M	Tsezic	the drum	Speech and language	КЪИIЛ/И		other
4333	Hinuq_M	Tsezic	the twins	Kinship	КЪУIЛI/А		other
4334	Hinuq_M	Tsezic	the beard	The body	бошолкIа		other
4335	Hinuq_M	Tsezic	the barrel	Basic actions and technology	бочка		rus
4336	Hinuq_M	Tsezic	the bracelet	Clothing and grooming	браслет		rus
4337	Hinuq_M	Tsezic	the trousers	Clothing and grooming	гъелIу		other
4338	Hinuq_M	Tsezic	the fermented drink	Food and drink	ЗÉРE		other
4339	Hinuq_M	Tsezic	the paper	Speech and language	кагъат		other
4340	Hinuq_M	Tsezic	the bottle	Modern world	шуша		turk
4341	Hinuq_M	Tsezic	the widow	Kinship	КЪОРОЛÁЙ		other
4342	Hinuq_M	Tsezic	the widower	Kinship	КЪОРОЛÁВ		other
4343	Hinuq_M	Tsezic	the bucket	Basic actions and technology	ведра		rus
4344	Hinuq_M	Tsezic	the rope	Basic actions and technology	роч		other
4345	Hinuq_M	Tsezic	the rope	Basic actions and technology	неку	- тонкая	other
4346	Hinuq_M	Tsezic	the thing	Possession	0		NA
4347	Hinuq_M	Tsezic	the fork	Food and drink	молъу		other
4348	Hinuq_M	Tsezic	the fork(2)/pitchfork	Agriculture and vegetation	гъомо1		other
4349	Hinuq_M	Tsezic	the wine	Food and drink	вино		rus
4350	Hinuq_M	Tsezic	the grape	Food and drink	кIуди		other
4351	Hinuq_M	Tsezic	the waterfall	The physical world	0		NA
4352	Hinuq_M	Tsezic	the felt	Clothing and grooming	0		NA
4353	Hinuq_M	Tsezic	the wolf	Animals	бацI		other
4354	Hinuq_M	Tsezic	the thief	Law	ц1огьор		other
4355	Hinuq_M	Tsezic	the gate	The house	ворота		rus
4356	Hinuq_M	Tsezic	the beeswax	Animals	ХIЕ		other
4357	Hinuq_M	Tsezic	Sunday	Time	воскресенье		rus
4358	Hinuq_M	Tsezic	the time	Time	заман		other
4359	Hinuq_M	Tsezic	Tuesday	Time	вторник		rus
4360	Hinuq_M	Tsezic	the nail	Basic actions and technology	ак1ве		other
4361	Hinuq_M	Tsezic	the clay	Basic actions and technology	ч1оди		other
4362	Hinuq_M	Tsezic	the nest	Animals	МУЖ/И		other
4363	Hinuq_M	Tsezic	the year	Time	год		rus
4364	Hinuq_M	Tsezic	the voice	Speech and language	ГЬАРÁКЬ		other
4365	Hinuq_M	Tsezic	the pea	Agriculture and vegetation	горох		rus
4366	Hinuq_M	Tsezic	the guest	Social and political relations	ЛIИРБ/А		other
4367	Hinuq_M	Tsezic	the boundary	Social and political relations	граница		rus
4368	Hinuq_M	Tsezic	the comb	Clothing and grooming	гьилIу		other
4369	Hinuq_M	Tsezic	the mushroom	Agriculture and vegetation	гриб		rus
4370	Hinuq_M	Tsezic	the thunder	The physical world	ХУХУДÓР/И		other
4371	Hinuq_M	Tsezic	the pear	Agriculture and vegetation	0		NA
4372	Hinuq_M	Tsezic	the lip	The body	къепу		other
4373	Hinuq_M	Tsezic	the caterpillar	Animals	гусеница		rus
4374	Hinuq_M	Tsezic	the goose	Animals	матIи		other
4375	Hinuq_M	Tsezic	the door	The house	АЦ		other
4376	Hinuq_M	Tsezic	the cousin	Kinship	вацгIал		other
4377	Hinuq_M	Tsezic	the grandfather	Kinship	обус эссу		other
4378	Hinuq_M	Tsezic	the money	Possession	мицхир		other
4379	Hinuq_M	Tsezic	the debt	Possession	нагьлъи		other
4380	Hinuq_M	Tsezic	the friend	Social and political relations	ваццал		other
4381	Hinuq_M	Tsezic	the friend	Social and political relations	гьалмагъ		other
4382	Hinuq_M	Tsezic	the friend	Social and political relations	гьудул		other
4383	Hinuq_M	Tsezic	the friend	Social and political relations	гьудул-гьалмагъ		other
4384	Hinuq_M	Tsezic	the oak	Animals	0		NA
4385	Hinuq_M	Tsezic	the soul or spirit	Emotions and values	рохъу		other
4386	Hinuq_M	Tsezic	the melon	Agriculture and vegetation	дыня		rus
4387	Hinuq_M	Tsezic	the uncle	Kinship	ГЕР		other
4388	Hinuq_M	Tsezic	the iron	Basic actions and technology	гер		other
4389	Hinuq_M	Tsezic	the lock	The house	хишу		other
4390	Hinuq_M	Tsezic	the hare	Animals	хъе		other
4391	Hinuq_M	Tsezic	the mirror	Clothing and grooming	ЦIИКÁЙ		other
4392	Hinuq_M	Tsezic	the goitre/goiter	Kinship	0		NA
4393	Hinuq_M	Tsezic	the gold	Basic actions and technology	золото		rus
4394	Hinuq_M	Tsezic	the needle(1)	Clothing and grooming	макъваре		other
4395	Hinuq_M	Tsezic	the mortar(2)	The house	гач		other
4396	Hinuq_M	Tsezic	the boar	Animals	БОIЛIИ		other
4397	Hinuq_M	Tsezic	the violin	Speech and language	0		NA
4398	Hinuq_M	Tsezic	the cabbage	Food and drink	капуста		rus
4399	Hinuq_M	Tsezic	the pencil	Basic actions and technology	къалам		other
4400	Hinuq_M	Tsezic	the pocket	Clothing and grooming	бакье		other
4401	Hinuq_M	Tsezic	the potato	Food and drink	картошка		rus
4402	Hinuq_M	Tsezic	the brick	The house	кирпич		rus
4403	Hinuq_M	Tsezic	the glue	Basic actions and technology	клей		other
4404	Hinuq_M	Tsezic	the tick	Animals	0		NA
4405	Hinuq_M	Tsezic	the beak	The body	0		NA
4406	Hinuq_M	Tsezic	the key	The house	хишу		other
4407	Hinuq_M	Tsezic	the whip	Agriculture and vegetation	чурутI		other
4408	Hinuq_M	Tsezic	the wheel	Motion	гъемер		other
4409	Hinuq_M	Tsezic	the ring	Clothing and grooming	кичи		other
4410	Hinuq_M	Tsezic	the bark	Agriculture and vegetation	0		NA
4411	Hinuq_M	Tsezic	the scythe	Agriculture and vegetation	рец1а-гьоц1ебелъи		other
4412	Hinuq_M	Tsezic	the cat	Animals	КIÉТI/У		other
4413	Hinuq_M	Tsezic	the nettle	Agriculture and vegetation	мечā		other
4414	Hinuq_M	Tsezic	the paint	Basic actions and technology	краска		rus
4415	Hinuq_M	Tsezic	the cross	Spatial relations	хъанч		other
4416	Hinuq_M	Tsezic	the cattle	Animals	гьверу		other
4417	Hinuq_M	Tsezic	the wing	The body	ЛÉЛ/А		other
4418	Hinuq_M	Tsezic	the grasshopper	Animals	хоцIе		other
4419	Hinuq_M	Tsezic	the maize/corn	Agriculture and vegetation	симинди		geo
4420	Hinuq_M	Tsezic	the fist	The body	БÉС/И		other
4421	Hinuq_M	Tsezic	the partridge	Clothing and grooming	0		NA
4422	Hinuq_M	Tsezic	the lion	Animals	гъалбац1		other
4423	Hinuq_M	Tsezic	the medicine	The body	дару		other
4424	Hinuq_M	Tsezic	the ladder	The house	ЛIЕМО1		other
4425	Hinuq_M	Tsezic	the bat	Animals	вац1ас ак1ве		other
4426	Hinuq_M	Tsezic	the ankle	The body	КIВÁЛИ		other
4427	Hinuq_M	Tsezic	the ankle	The body	к1ак1и		other
4428	Hinuq_M	Tsezic	the spoon	Food and drink	кIовзи		geo
4429	Hinuq_M	Tsezic	the spade	Agriculture and vegetation	ÁК/У		other
4430	Hinuq_M	Tsezic	the shoulderblade	The body	мохъоли		other
4431	Hinuq_M	Tsezic	the bow	Animals	ЦIЕРУЦI/А		other
4432	Hinuq_M	Tsezic	the frog	Animals	ЛIÓХIР/О		other
4433	Hinuq_M	Tsezic	the shop/store	Possession	магазин		rus
4434	Hinuq_M	Tsezic	the copper	Basic actions and technology	медь		rus
4435	Hinuq_M	Tsezic	the broom	Basic actions and technology	мос		other
4436	Hinuq_M	Tsezic	the blister	The body	мозоль		rus
4437	Hinuq_M	Tsezic	the lightning	The physical world	ухур		other
4438	Hinuq_M	Tsezic	the hammer	Basic actions and technology	КВÁРТI/А		other
4439	Hinuq_M	Tsezic	the sea	The physical world	ралъад		other
4440	Hinuq_M	Tsezic	the carrot	Agriculture and vegetation	морковь		rus
4441	Hinuq_M	Tsezic	the bridge	Motion	ЛIЕМУ		other
4442	Hinuq_M	Tsezic	the flour	Food and drink	атI		other
4443	Hinuq_M	Tsezic	the mule	Animals	омохъи		other
4444	Hinuq_M	Tsezic	the ant	Animals	РЕЦÉНЙ/О		other
4445	Hinuq_M	Tsezic	the soap	Clothing and grooming	сап1уни		geo
4446	Hinuq_M	Tsezic	the ball	Spatial relations	кIохIло		other
4447	Hinuq_M	Tsezic	the week	Time	неделя		rus
4448	Hinuq_M	Tsezic	the thread	Clothing and grooming	мекъу		other
4449	Hinuq_M	Tsezic	the scissors or shears	Basic actions and technology	мокIортIи		other
4450	Hinuq_M	Tsezic	the oats	Agriculture and vegetation	махъа		other
4451	Hinuq_M	Tsezic	the clothing or clothes	Clothing and grooming	шекьу		other
4452	Hinuq_M	Tsezic	the blanket	The house	адийал		rus
4453	Hinuq_M	Tsezic	the window	The house	аки		other
4454	Hinuq_M	Tsezic	the reindeer/caribou	Animals	болъи		other
4455	Hinuq_M	Tsezic	the wasp	Animals	бил1ол1у		other
4456	Hinuq_M	Tsezic	the whetstone	Basic actions and technology	акну		other
4457	Hinuq_M	Tsezic	the guard	Warfare and hunting	охрана		rus
4458	Hinuq_M	Tsezic	the spectacles/glasses	Modern world	очки		rus
4459	Hinuq_M	Tsezic	the walking stick	Social and political relations	ГЬИБ/О		other
4460	Hinuq_M	Tsezic	the steam	The physical world	хъор		other
4461	Hinuq_M	Tsezic	the spider	Animals	рокъ1		other
4462	Hinuq_M	Tsezic	the foam	The physical world	МУЖ		other
4463	Hinuq_M	Tsezic	the tree stump	Agriculture and vegetation	зуде		other
4464	Hinuq_M	Tsezic	the pepper	Food and drink	ц1ац1аки		other
4465	Hinuq_M	Tsezic	the song	Modern world	КЕЧI		other
4466	Hinuq_M	Tsezic	the sand	The physical world	песок		rus
4467	Hinuq_M	Tsezic	the pestle	Food and drink	0		NA
4468	Hinuq_M	Tsezic	the cock/rooster	Animals	гулучи		other
4469	Hinuq_M	Tsezic	the saw	Basic actions and technology	ХИРИХ		geo
4470	Hinuq_M	Tsezic	the letter	Modern world	кагъат		other
4471	Hinuq_M	Tsezic	the earthquake	The physical world	ракь кIекIишлъи		other
4472	Hinuq_M	Tsezic	the veil	Clothing and grooming	0		NA
4473	Hinuq_M	Tsezic	the chin	The body	0		NA
4474	Hinuq_M	Tsezic	the spine	The body	мохъодилъ		other
4475	Hinuq_M	Tsezic	the floor	The house	пол		rus
4476	Hinuq_M	Tsezic	the towel	Clothing and grooming	полотенце		rus
4477	Hinuq_M	Tsezic	Monday	Time	понедельник		rus
4478	Hinuq_M	Tsezic	the navel	The body	чит1о		other
4479	Hinuq_M	Tsezic	the dust	The physical world	гибу		other
4480	Hinuq_M	Tsezic	the heel	The body	гьижи		other
4481	Hinuq_M	Tsezic	Friday	Time	рузман		other
4482	Hinuq_M	Tsezic	the slave	Social and political relations	лагъ		other
4483	Hinuq_M	Tsezic	the work	Basic actions and technology	хIалтIи		other
4484	Hinuq_M	Tsezic	the belt	Clothing and grooming	ашуне1		other
4485	Hinuq_M	Tsezic	the turnip	Agriculture and vegetation	0		NA
4486	Hinuq_M	Tsezic	the rust	Basic actions and technology	хIешра		other
4487	Hinuq_M	Tsezic	the rice	Agriculture and vegetation	рис		rus
4488	Hinuq_M	Tsezic	the gun	Warfare and hunting	ТУП/И		geo
4489	Hinuq_M	Tsezic	the sleeve	Spatial relations	0		NA
4490	Hinuq_M	Tsezic	the fish	Animals	БЕСУР/О		other
4491	Hinuq_M	Tsezic	the garden	Agriculture and vegetation	ахибакI		other
4492	Hinuq_M	Tsezic	the sledge/sled	Motion	ЧАГЪÁIН/А | ЧАIГЪÁН/А		other
4493	Hinuq_M	Tsezic	the sugar	Food and drink	чакар		turk
4494	Hinuq_M	Tsezic	the wedding	Kinship	БЕРТИН		other
4495	Hinuq_M	Tsezic	the co-father-in-law	Kinship	0		NA
4496	Hinuq_M	Tsezic	the cave	The physical world	к1ал		other
4497	Hinuq_M	Tsezic	the father-in-law (of a woman)	Kinship	0		NA
4498	Hinuq_M	Tsezic	the father-in-law	Kinship	обуц1ала		other
4499	Hinuq_M	Tsezic	the light	The physical world	канлъи		other
4500	Hinuq_M	Tsezic	the sound or noise	Sense perception	гьаракь		other
4501	Hinuq_M	Tsezic	the candle	The house	свеча		rus
4502	Hinuq_M	Tsezic	the temples	Food and drink	0		NA
4503	Hinuq_M	Tsezic	the skull	The body	къимус		other
4504	Hinuq_M	Tsezic	the lead	Basic actions and technology	кебу		other
4505	Hinuq_M	Tsezic	the pig	Animals	0		NA
4506	Hinuq_M	Tsezic	the family	Kinship	хъизан		other
4507	Hinuq_M	Tsezic	the silver	Basic actions and technology	0		NA
4508	Hinuq_M	Tsezic	the sickle	Modern world	нешу		other
4509	Hinuq_M	Tsezic	the nape of the neck	The body	мут1ус		other
4510	Hinuq_M	Tsezic	the dew	The physical world	хеби		other
4511	Hinuq_M	Tsezic	the collarbone	The body	ключица		rus
4512	Hinuq_M	Tsezic	the earring	Clothing and grooming	хетIа		other
4513	Hinuq_M	Tsezic	the orphan	Kinship	БЕСТIÁЛАЛ		other
4514	Hinuq_M	Tsezic	the fairy tale	Speech and language	маргьа		other
4515	Hinuq_M	Tsezic	the footprint	The body	РУГЪ/У		other
4516	Hinuq_M	Tsezic	the plum	Agriculture and vegetation	0		NA
4517	Hinuq_M	Tsezic	the owl	Animals	0		NA
4518	Hinuq_M	Tsezic	the straw	Agriculture and vegetation	ноху		other
4519	Hinuq_M	Tsezic	the neighbour	Social and political relations	мадугьан		other
4520	Hinuq_M	Tsezic	Wednesday	Time	среда		rus
4521	Hinuq_M	Tsezic	the herd	Animals	рехъен		other
4522	Hinuq_M	Tsezic	the old man	Kinship	воц1ур диду		other
4523	Hinuq_M	Tsezic	the glass	Basic actions and technology	цIикай		other
4524	Hinuq_M	Tsezic	the wall	The house	хъешу		other
4525	Hinuq_M	Tsezic	the table	The house	стол		rus
4526	Hinuq_M	Tsezic	the wood	The physical world	хъаца		other
4527	Hinuq_M	Tsezic	the stepmother	Kinship	бестIал ио		other
4528	Hinuq_M	Tsezic	the rainbow	The physical world	ашуне		other
4529	Hinuq_M	Tsezic	the arrow	Agriculture and vegetation	ц1еруц1а		other
4530	Hinuq_M	Tsezic	the wrist	The body	0		NA
4531	Hinuq_M	Tsezic	the mortar(1)	The house	0		NA
4532	Hinuq_M	Tsezic	Saturday	Time	суббота		rus
4533	Hinuq_M	Tsezic	the soup	Food and drink	чорпа		turk
4534	Hinuq_M	Tsezic	the tobacco	Agriculture and vegetation	таммаку		turk
4535	Hinuq_M	Tsezic	the body	The body	лага		other
4536	Hinuq_M	Tsezic	the shade or shadow	The physical world	гъеду		other
4537	Hinuq_M	Tsezic	the father-in-law (of a man)	Kinship	барус бабийу		other
4538	Hinuq_M	Tsezic	the aunt	Kinship	обус эссу		other
4539	Hinuq_M	Tsezic	the aunt	Kinship	ийос эссу		other
4540	Hinuq_M	Tsezic	the mother-in-law (of a man)	Kinship	ийоцала		other
4541	Hinuq_M	Tsezic	the mother-in-law	Kinship	0		NA
4542	Hinuq_M	Tsezic	the stepfather	Kinship	бесдал обу		other
4543	Hinuq_M	Tsezic	the tiger	Spatial relations	тигр		rus
4544	Hinuq_M	Tsezic	the claw	The body	молъу		other
4545	Hinuq_M	Tsezic	the axe/ax	Basic actions and technology	ог		other
4546	Hinuq_M	Tsezic	the path	Motion	0		NA
4547	Hinuq_M	Tsezic	the pipe	Agriculture and vegetation	муштук1		other
4548	Hinuq_M	Tsezic	the corpse	The body	джаназа		other
4549	Hinuq_M	Tsezic	the clan	Social and political relations	кьибиль		other
4550	Hinuq_M	Tsezic	the pumpkin or squash	Agriculture and vegetation	хъабах		turk
4551	Hinuq_M	Tsezic	the prison	Law	туснахъ		turk
4552	Hinuq_M	Tsezic	the snail	Animals	0		NA
4553	Hinuq_M	Tsezic	the earlobe	The body	0		NA
4554	Hinuq_M	Tsezic	the elbow	The body	ГЬÓР/У		other
4555	Hinuq_M	Tsezic	the toe	The body	лъикьи		other
4556	Hinuq_M	Tsezic	the spider web	Animals	рокъ		other
4557	Hinuq_M	Tsezic	the spider web	Animals	мужи		other
4558	Hinuq_M	Tsezic	the duck	Animals	МÁТI/И		geo
4559	Hinuq_M	Tsezic	the thumb	The body	бойла		other
4560	Hinuq_M	Tsezic	the fingernail	The body	МÓIЛЪ/У		other
4561	Hinuq_M	Tsezic	the bruise	The body	никтив		other
4562	Hinuq_M	Tsezic	the brother	Kinship	эссу		other
4563	Hinuq_M	Tsezic	the lamp or torch	The house	ЧИIРÁХЪ		other
4564	Hinuq_M	Tsezic	the tail	The body	мигьи1		other
4565	Hinuq_M	Tsezic	the firewood	The physical world	ХЪÁЦ/А		other
4566	Hinuq_M	Tsezic	the eyelid	The body	ц1ец1бе		other
4567	Hinuq_M	Tsezic	the yolk	Food and drink	гуде		other
4568	Hinuq_M	Tsezic	the master	Social and political relations	БЕТIЕРГЬÁН		other
4569	Hinuq_M	Tsezic	the yoke	Motion	рок1и		other
4570	Hinuq_M	Tsezic	the colour/color	Sense perception	0		NA
4571	Hinuq_M	Tsezic	the flower	Agriculture and vegetation	ГАГÁЛ/И		other
4572	Hinuq_M	Tsezic	the price	Possession	БÁГЬ/А		other
4573	Hinuq_M	Tsezic	the chain	Basic actions and technology	реху		other
4574	Hinuq_M	Tsezic	the number	Modern world	цифра		rus
4575	Hinuq_M	Tsezic	the number	Modern world	число		rus
4576	Hinuq_M	Tsezic	the cup	Food and drink	кIотIо		other
4577	Hinuq_M	Tsezic	the worm	Animals	гумели		other
4578	Hinuq_M	Tsezic	the scabies	The body	чесотка		rus
4579	Hinuq_M	Tsezic	Thursday	Time	четверг		rus
4580	Hinuq_M	Tsezic	the rosary	Religion and belief	САЛАВÁТ		other
4581	Hinuq_M	Tsezic	the school	Cognition	школа		rus
4582	Hinuq_M	Tsezic	the scar	The body	шрам		rus
4583	Hinuq_M	Tsezic	the joke	Speech and language	масхара		other
4584	Hinuq_M	Tsezic	the tongs	Food and drink	0		NA
4585	Hinuq_M	Tsezic	the poison	The body	загьру		other
4586	Hinuq_M	Tsezic	the egg	Food and drink	къимацI		other
4587	Hinuq_M	Tsezic	the lizard	Animals	ШÉТР/О		other
4588	Bezhta_B	Tsezic	the watermelon	Agriculture and vegetation	хъарпуз		turk
4589	Bezhta_B	Tsezic	the arch	The house	арка		rus
4590	Bezhta_B	Tsezic	the butterfly	Animals	päpät’ö		other
4591	Bezhta_B	Tsezic	the grandmother	Kinship	ийос ийо		other
4592	Bezhta_B	Tsezic	the grandmother	Kinship	абу ийо		other
4593	Bezhta_B	Tsezic	the drum	Speech and language	дибит1о		other
4594	Bezhta_B	Tsezic	the twins	Kinship	кьункелла		other
4595	Bezhta_B	Tsezic	the beard	The body	bab		other
4596	Bezhta_B	Tsezic	the barrel	Basic actions and technology	бочка		rus
4597	Bezhta_B	Tsezic	the bracelet	Clothing and grooming	äᵑgä		other
4598	Bezhta_B	Tsezic	the trousers	Clothing and grooming	хьет1у		other
4599	Bezhta_B	Tsezic	the fermented drink	Food and drink	су		other
4600	Bezhta_B	Tsezic	the paper	Speech and language	л1ибу		other
4601	Bezhta_B	Tsezic	the bottle	Modern world	шуша		turk
4602	Bezhta_B	Tsezic	the widow	Kinship	хъоролай		other
4603	Bezhta_B	Tsezic	the widower	Kinship	къоролай		other
4604	Bezhta_B	Tsezic	the bucket	Basic actions and technology	ведра		rus
4605	Bezhta_B	Tsezic	the rope	Basic actions and technology	сабали		other
4606	Bezhta_B	Tsezic	the thing	Possession	жо		other
4607	Bezhta_B	Tsezic	the fork	Food and drink	сину		other
4608	Bezhta_B	Tsezic	the fork(2)/pitchfork	Agriculture and vegetation	сину		other
4609	Bezhta_B	Tsezic	the wine	Food and drink	гъвино		geo
4610	Bezhta_B	Tsezic	the grape	Food and drink	k’odo		other
4611	Bezhta_B	Tsezic	the waterfall	The physical world	л1илъи		other
4612	Bezhta_B	Tsezic	the felt	Clothing and grooming	0		NA
4613	Bezhta_B	Tsezic	the wolf	Animals	bac’o		other
4614	Bezhta_B	Tsezic	the thief	Law	c’ohor		other
4615	Bezhta_B	Tsezic	the gate	The house	рий		other
4616	Bezhta_B	Tsezic	the beeswax	Animals	0		NA
4617	Bezhta_B	Tsezic	Sunday	Time	воскресенье		rus
4618	Bezhta_B	Tsezic	the time	Time	заман		other
4619	Bezhta_B	Tsezic	Tuesday	Time	вторник		rus
4620	Bezhta_B	Tsezic	the nail	Basic actions and technology	мукъо		other
4621	Bezhta_B	Tsezic	the clay	Basic actions and technology	мизо		other
4622	Bezhta_B	Tsezic	the nest	Animals	sĩnaq		other
4623	Bezhta_B	Tsezic	the year	Time	ƛi		other
4624	Bezhta_B	Tsezic	the voice	Speech and language	гьаракь		other
4625	Bezhta_B	Tsezic	the pea	Agriculture and vegetation	гьоло?		other
4626	Bezhta_B	Tsezic	the guest	Social and political relations	hobol		other
4627	Bezhta_B	Tsezic	the boundary	Social and political relations	ГIУРХЪ/И		other
4628	Bezhta_B	Tsezic	the comb	Clothing and grooming	гьилIу		other
4629	Bezhta_B	Tsezic	the mushroom	Agriculture and vegetation	зок1о		other
4630	Bezhta_B	Tsezic	the thunder	The physical world	хасхъал1ели		other
4631	Bezhta_B	Tsezic	the pear	Agriculture and vegetation	гени		other
4632	Bezhta_B	Tsezic	the lip	The body	poro		other
4633	Bezhta_B	Tsezic	the caterpillar	Animals	0		NA
4634	Bezhta_B	Tsezic	the goose	Animals	хъахъа		other
4635	Bezhta_B	Tsezic	the door	The house	ац		other
4636	Bezhta_B	Tsezic	the cousin	Kinship	вацгIал		other
4637	Bezhta_B	Tsezic	the grandfather	Kinship	абур абу		other
4638	Bezhta_B	Tsezic	the money	Possession	окко		other
4639	Bezhta_B	Tsezic	the debt	Possession	нагьлъи		other
4640	Bezhta_B	Tsezic	the friend	Social and political relations	гъалмагъ		other
4641	Bezhta_B	Tsezic	the oak	Animals	нигъе		other
4642	Bezhta_B	Tsezic	the soul or spirit	Emotions and values	0		NA
4643	Bezhta_B	Tsezic	the melon	Agriculture and vegetation	неси		geo
4644	Bezhta_B	Tsezic	the uncle	Kinship	абус эсйу		other
4645	Bezhta_B	Tsezic	the uncle	Kinship	иос эсйу		other
4646	Bezhta_B	Tsezic	the iron	Basic actions and technology	kil		other
4647	Bezhta_B	Tsezic	the lock	The house	raħay		other
4648	Bezhta_B	Tsezic	the hare	Animals	qiyalat’o		other
4649	Bezhta_B	Tsezic	the mirror	Clothing and grooming	ц1ик1а		other
4650	Bezhta_B	Tsezic	the goitre/goiter	Kinship	зоб		rus
4651	Bezhta_B	Tsezic	the gold	Basic actions and technology	месед		other
4652	Bezhta_B	Tsezic	the needle(1)	Clothing and grooming	нибч		other
4653	Bezhta_B	Tsezic	the mortar(2)	The house	кираз		turk
4654	Bezhta_B	Tsezic	the boar	Animals	болIи		other
4655	Bezhta_B	Tsezic	the violin	Speech and language	0		NA
4656	Bezhta_B	Tsezic	the cabbage	Food and drink	капуста		rus
4657	Bezhta_B	Tsezic	the pencil	Basic actions and technology	къалам		other
4658	Bezhta_B	Tsezic	the pocket	Clothing and grooming	каса		other
4659	Bezhta_B	Tsezic	the potato	Food and drink	к1ат1у		other
4660	Bezhta_B	Tsezic	the brick	The house	0		NA
4661	Bezhta_B	Tsezic	the glue	Basic actions and technology	келей		rus
4662	Bezhta_B	Tsezic	the tick	Animals	п1ип1ита		other
4663	Bezhta_B	Tsezic	the beak	The body	möƛ‘ö		other
4664	Bezhta_B	Tsezic	the key	The house	йига		other
4665	Bezhta_B	Tsezic	the whip	Agriculture and vegetation	къинуч1		turk
4666	Bezhta_B	Tsezic	the wheel	Motion	örrä		other
4667	Bezhta_B	Tsezic	the ring	Clothing and grooming	k’öyyä		other
4668	Bezhta_B	Tsezic	the bark	Agriculture and vegetation	0		NA
4669	Bezhta_B	Tsezic	the scythe	Agriculture and vegetation	л1орбин		other
4670	Bezhta_B	Tsezic	the cat	Animals	гету		other
4671	Bezhta_B	Tsezic	the nettle	Agriculture and vegetation	mic		other
4672	Bezhta_B	Tsezic	the paint	Basic actions and technology	караска		rus
4673	Bezhta_B	Tsezic	the cross	Spatial relations	хъанч		other
4674	Bezhta_B	Tsezic	the cattle	Animals	häymän		other
4675	Bezhta_B	Tsezic	the wing	The body	хидуц1и		other
4676	Bezhta_B	Tsezic	the grasshopper	Animals	xac’o		other
4677	Bezhta_B	Tsezic	the maize/corn	Agriculture and vegetation	симинди		geo
4678	Bezhta_B	Tsezic	the fist	The body	биза		other
4679	Bezhta_B	Tsezic	the partridge	Clothing and grooming	гуьда		other
4680	Bezhta_B	Tsezic	the lion	Animals	ц1иркъ		other
4681	Bezhta_B	Tsezic	the medicine	The body	дару		other
4682	Bezhta_B	Tsezic	the ladder	The house	к1аду		other
4683	Bezhta_B	Tsezic	the bat	Animals	0		NA
4684	Bezhta_B	Tsezic	the ankle	The body	ха1ба1		other
4685	Bezhta_B	Tsezic	the spoon	Food and drink	к1обзи		geo
4686	Bezhta_B	Tsezic	the spade	Agriculture and vegetation	аку		other
4687	Bezhta_B	Tsezic	the shoulderblade	The body	к1ыр		other
4688	Bezhta_B	Tsezic	the bow	Animals	цIеруцIа		other
4689	Bezhta_B	Tsezic	the frog	Animals	ƛaplaɣe		other
4690	Bezhta_B	Tsezic	the shop/store	Possession	копарат		rus
4691	Bezhta_B	Tsezic	the copper	Basic actions and technology	йез		turk
4692	Bezhta_B	Tsezic	the broom	Basic actions and technology	müš		other
4693	Bezhta_B	Tsezic	the blister	The body	момола		other
4694	Bezhta_B	Tsezic	the lightning	The physical world	kayƛoyo		other
4695	Bezhta_B	Tsezic	the hammer	Basic actions and technology	t’öʔä		other
4696	Bezhta_B	Tsezic	the sea	The physical world	ралъад		other
4697	Bezhta_B	Tsezic	the carrot	Agriculture and vegetation	ламадур		other
4698	Bezhta_B	Tsezic	the bridge	Motion	т1ийо		other
4699	Bezhta_B	Tsezic	the flour	Food and drink	гьат1		other
4700	Bezhta_B	Tsezic	the mule	Animals	хьойц1он		other
4701	Bezhta_B	Tsezic	the ant	Animals	hũca		other
4702	Bezhta_B	Tsezic	the soap	Clothing and grooming	сап1уни		geo
4703	Bezhta_B	Tsezic	the ball	Spatial relations	кирка		other
4704	Bezhta_B	Tsezic	the week	Time	анл1		other
4705	Bezhta_B	Tsezic	the thread	Clothing and grooming	к1игьмат		other
4706	Bezhta_B	Tsezic	the scissors or shears	Basic actions and technology	yüč’dänä		other
4707	Bezhta_B	Tsezic	the oats	Agriculture and vegetation	нихыр		other
4708	Bezhta_B	Tsezic	the clothing or clothes	Clothing and grooming	ɬic’o		other
4709	Bezhta_B	Tsezic	the blanket	The house	yorɣan		turk
4710	Bezhta_B	Tsezic	the window	The house	жугъ		other
4711	Bezhta_B	Tsezic	the reindeer/caribou	Animals	билъо		other
4712	Bezhta_B	Tsezic	the wasp	Animals	ƛordena		other
4713	Bezhta_B	Tsezic	the whetstone	Basic actions and technology	ачун		other
